🔴 Dachshund Ex: Rozłam długości — DEUS EX: ROZŁAM LUDZKOŚCI Livestream #1
🔗 https://www.youtube.com/watch?v=FxU3VMGYgb4

278:  Dzięki za oglądanie!
5183:  Czytać palmtopy?
5185:  Jeszcze nie znalazłem żadnego.
5186:  O Boże, jaka żenada.
5188:  Dlaczego nie znalazłem żadnego palmtopa?
5191:  Nie denerwujcie mnie.
5192:  Teraz spadłem w panikę.
5193:  Skrzynka piwa do rzucania.
5196:  Widzicie?
5197:  Nie do wypicia, tylko do rzucania.
5198:  Co się dzieje?
5199:  Boże, widok jak w Dysonach.
5202:  A na uczelniach powinno być grunt to grant.
5206:  Masz już 10 palmtopów?
5209:  Teraz tylko, żebym jeszcze wiedział... Okej, tabulator.
5215:  Cele.
5217:  No jest baza danych.
5218:  Palmtop... Dwa palmtopy, okej?
5221:  Ale to są jakieś rozmowy, to nie jest lore.
5224:  A, bo to jest podzielone.
5229:  Nie, nie jest podzielone.
5232:  Boże, ile tego?
5234:  Zapomniałem.
5236:  Piękności.
5237:  Jest większy ekwipunek.
5239:  Znaczy, nie jest jakoś tak zupełnie rewelacyjnie, ale proszę bardzo, startować.
5243:  Znaczy, nie.
5246:  To jest gra z 2016 roku.
5249:  która ma lepsze startowanie ekwipunku niż Diablo 4 i praktycznie każda premiera jaka wyszła.
5257:  Cordy pisze, że do dzisiaj w mieszkaniu ma pełną zastawę stołową z Duralexu, którą owozastawę moja babcia dała rodzicom w prezencie ślubnym 35 lat temu.
5266:  Gdzieś był film na temat Duralexu i dlaczego on przestał być produkowany.
5269:  No nie zgadniecie dlaczego, mianowicie nie opłacało się to firmie, bo był za dobry.
5275:  To jest takie smutne.
5277:  To jest takie strasznie smutne, bo pokazuje to, że innowacja ma swój szklany sufit, że w którymś momencie się zatrzyma i ludzie nie będą produkowali tego, co jest naprawdę dobre jakościowo.
5293:  Straciliśmy okazję.
5295:  Ej, a może... Mówiliście, że mam ten dopalacz refleksu.
5300:  To sprawdźmy może.
5300:  Keep your eyes open.
5306:  You, you, you not speak... You not speak English.
5313:  Good, CIA can understand now.
5320:  To co, do jakiegoś wlakopsowego więzionka teraz, co?
5325:  Z Leszkiem Millerem jesteśmy już dogadani, to będzie.
5330:  To było bardzo, bardzo hermetyczne nawiązanie.
5337:  Można było to zrobić lepiej.
5343:  A nie, dostajemy dużo punkcików.
5345:  Jestem uspokojony.
5347:  Podejrzany akcent, nie?
5349:  Ja myślę, że trzeba na wszelki wypadek do Guantanamo wysłać.
5352:  Od rana, na wszelki wypadek.
5356:  Nigdy nie wiadomo.
5360:  Oj, oj, oj.
5365:  Na Mazury.
5366:  No właśnie.
5367:  Stroluj pantopy do końca, nawet bez czytania.
5369:  W nich są hasła do komputerów i kody do drzwi.
5373:  No to tak do mnie, tak do mnie rozmawiajcie.
5376:  Palmtop.
5378:  Palmtop, palmtop.
5382:  O bajdullach.
5385:  Good.
5387:  Ej, no to powiem wam, że nie żałuję, że wziąłem Gimme Deus X. To są słynne ostatnie słowa.
5395:  A uwielbiam to, że jest taki sam interfejs jak w Human Revolution.
5400:  Tu jest coś istotnego, nie?
5403:  Zakres wyświetlania 120 GHz.
5404:  Boże, ja w ogóle nie rozumiem wszystkich tych oznaczeń, wiecie, typu herce, nieherce, omy.
5411:  To jest dla mnie taka czarna magia.
5413:  Tak strasznie żałuję, jakbym był w innej rzeczywistości, poszedłbym na inżynierię akustyczną.
5419:  Imperialny Studio pisze, że Duralex mógłby być nadal produkowany, aby był częścią jakiejś firmy, tak?
5425:  Jako część firmy Duralex działaby dobrze, PR-owa na całą resztę.
5427:  Bardzo mądra uwaga.
5429:  Bardzo mądra uwaga.
5430:  Szkoda, że tak nie jest.
5432:  Trzeba byłoby spytać Andrzeja Dragana, a tam wyznaje się nam wszystko.
5434:  Moi drodzy, ebuczek.
5436:  Mimo, że utworzenie Zjednoczonego Frontu Arabskiego ostatecznie zjednoczyło Bliski Wschód, jak to Zjednoczone Fronty, wokół wspólnej kwestii saudyjskiej, w ciągu ostatnich 10 lat zmieniające się prawa, krak gospodarczy i chwiejne granice zmusiły ZFA, czyli Zjednoczony Front Arabski, do zmierzenia się z kilkoma nowymi problemami.
5452:  Głównie gwałtownie rosnącej w siłę organizacji Dżin.
5455:  Dżin.
5455:  To nie są zwykli terroryści.
5457:  Są przede wszystkim nielegalnym przedsiębiorcem stłupiającym się na handlu narkotykami i bronią na podstawowych działalnościach wywołujących się z Afganistanu i Iranu sprzed końca millennium.
5465:  Djin to twór bliźniaków Salara i Wasima Alamów, którzy gwałtownie przeobrazili się z grupy bojowników o wolność producentów opium i handlarzy bronią.
5472:  Swoją drogą, o czym się dowiedziałem z kanału Real Life Lore i Johnny Harris, w Afganistanie faktycznie handel i opium i marihuanu i tak dalej to jest coś, co utrzymuje Taliban.
5486:  Druga strona jeszcze.
5488:  Proszę bardzo.
5491:  Czyli to jest... A, w ten sposób.
5494:  Ej, niesamowite.
5495:  Teraz się oberwie Red Dead Redemption 2.
5497:  Zobaczcie, można zrobić w ten sposób.
5498:  A nie, przepraszam, nie oberwie się.
5500:  Powinienem móc tutaj tapnąć i wtedy by się przewróciła strona.
5503:  Czyli dalej skali robi lepiej e-booki.
5506:  Dziś w ogniu jest nasek na tle ulepszonej społeczności.
5508:  Gene wykorzystuje masę nielegalnych uchodźców prześlizgujących się nieoficjalnymi kanalami na Bliski Wschód.
5513:  Rabiach utworzony przez Sentał, azel dla ulepszonych w Omanie, to jedynie dolewa oliwy do ognia, przez co istnieje ryzyko, że sytuacja wymknie się spod kontroli.
5522:  Tak, i to też powinienem móc kliknąć, prawda?
5524:  Byłoby lepiej.
5527:  Smutne.
5527:  A nie, czekajcie.
5529:  To jest w ten sposób zrobione, że ja scrolluję, albo mogę robić następna i poprzednia strona.
5534:  Czyli jest zrobione to dziwnie.
5538:  Ale tak, generalnie okej.
5540:  Jeżeli się da scrollować, to jest to git.
5543:  Natomiast to jak w Red Deadzie jest to zrobione, mnie strasznie denerwuje.
5547:  O, gazeta.
5549:  Teheran zaprasza przedstawiciela ONZ.
5551:  Ojoj, się robi bardzo aktualnie.
5553:  Honoko Sato, specjalny wysłannik ulepszonych zamienia ONZ-u, przybywa dziś z wizyty na Bliski Wschód.
5558:  Minęły niemalże dwa lata od chwili, gdy szalające tłumy ulepszonych robotników obróciły w perzynę wiele z gęsto zaludnionych miast w regionie.
5564:  Od czasu incydentu nasiliły się.
5566:  Proszę bardzo.
5567:  Akty przemocy ludności ulepszone oraz przeciwko niej, a lokalne władze nie potrafią sobie z tym poradzić.
5572:  Pani Sato zamierza odwiedzić tyle zdewastowanych państw arabskich, ile tylko zdoła.
5576:  Planuję ocenić ich sytuację i lepiej zrozumieć, dlaczego prosperujące wcześniej miasta, takie jak Dubaj, jeszcze się nie odbudowały.
5581:  Dziennikarzom zgromadzonym na lotnisku powiedziała, miejmy nadzieję, że sprawozdania, które przedłoży ONZ pod koniec wyjazdu, pozwolą członkom Rady Bezpieczeństwa na podjęcie mądrej, przemyślanej, jednogłośnej decyzji.
5590:  Zwłaszcza jak w Radzie Bezpieczeństwa będzie Rosja dalej, to z pewnością będzie to bardzo mądra i przemyślana decyzja.
5599:  Boże, jak Rosja może być w Radzie Bezpieczeństwa ONZ-u?
5602:  To jest niesamowite.
5603:  Wyobraźcie sobie, że na przykład jest...
5606:  Pokojowa straż lasu.
5609:  I w pokojowej straży lasu są jelonki, szopy, suweczki, wiewiórki i wilk albo niedźwiedź.
5626:  Genialne.
5628:  Co może pójść nie tak?
5630:  Natomiast trochę dziwne jest to, że są dwie szpalty i one są takie same.
5635:  There's a better solution, Modex.
5637:  O, to jest polski, to jest polski produkt, moi drodzy.
5641:  On jest zrobiony przez przedsiębiorstwo Lekex Pharmaceutics, spółka bez żadnej odpowiedzialności, Modex, ewidentnie.
5651:  Brown zapewnia inwestorom miliarder i potentat biznesu, a więc na pewno dobry człowiek Nathaniel Brown przyznał, iż wyjątkowo niekorzystne warunki pogodowe doprowadziły do opóźnienia budowy Rabiah, leśniącego, wydrukowanego w 3D miasta, powstającego w Omanie dla ulepszonych.
5666:  Jednocześnie powiedział udziałodawcom, żeby się nie martwili.
5669:  Wystarczy raptem kilku dodatkowych światów i inwestorów, a projekt Rabiah wrócił na fortu.
5673:  To mi przypomina...
5675:  autentyczny projekt Mohammada bin Salmana, który w tej chwili na pewno musieliście o tym słyszeć.
5681:  To znaczy, to się nazywa The Line i to jest w ramach różnych multimiliardowych... Wiem, to The Line.
5689:  Multimiliardowych projektów, które miały zostać zrealizowane.
5693:  O, to jest projekt Neon bodajże.
5696:  Jezus Maria.
5696:  Na środku pustyni miało powstać miasto wertykalne, z lustrzanymi ścianami po obydwu stronach.
5702:  Oczywiście wszystko miało być zrobione przez...
5705:  I wszystko miało być w ogóle 3D, 5D, i samochody, i pionowo, i wszystko.
5711:  I uda się.
5713:  Linia się troszeczkę skróciła.
5714:  Tak, do jednego kilometra miałem iść 300.
5718:  Adam Samvik zrobił o tym dobry film.
5719:  Tak, widziałem, widziałem.
5720:  W ogóle Adam Samvik to jest dobry kanał.
5722:  Szanuję za znajomość.
5725:  Wzmacniacz sygnału włącz.
5727:  Wyłącz, przepraszam.
5729:  Skuteczny.
5731:  Specoms V-Line.
5732:  O, jest znakomita gra D-Boss.
5734:  Wiecie, że Spec Ops V-Line ma jedno dobre zakończenie?
5738:  I chyba, że nawet za to osiągnięcie, znaczy dobre zakończenie Spec Ops V-Line to jest przerwanie gry na początku.
5747:  Rosja zarąbała miejsce w Radzie Bezpieczeństwa na NZ po upadłym ZSRR, no tak, tak.
5753:  Ale ZSRR też nie powinno mieć tam miejsc w razie bezpieczeństwa.
5757:  ZSRR, to byłaby rada niebezpieczeństwa wtedy.
5759:  Ale wiecie, no Zachód potrzebował jeszcze trochę czasu, żeby zorientować się, że Moskwici to tak nie do końca jest cywilizowany naród.
5767:  Trzeba było bardzo dużo.
5770:  Długo czekaliśmy na to jako Polacy.
5772:  Bo ostrzegali długo.
5773:  To jest troszeczkę ta Gondor, znaczy nie Gondor, w tym przypadku Gandalf ostrzegający przed Mordorem, a Denethor be like, eee!
5781:  Nie, nie, oni tam budują jakieś fabryki, huty, nic się nie dzieje, jest w porządku.
5789:  Gaz będziemy kupować od Mordoru.
5793:  Dobrze, teraz się pogubiłem.
5795:  Okej, tam są jeszcze coś dwaj ptysie ptysińscy.
5799:  I wiecie co?
5800:  Jest jeden problem, mianowicie, z tego co pamiętam, dobrze, V, już się przyzwyczaiłem, mamy bardzo mało biobaterii.
5810:  Bardzo mało.
5812:  ZSRR współtworzyło ONZ, to faktycznie, to faktycznie jest jakieś osiągnięcie.
5826:  Jak ich ruszyć, moi drodzy, jak ich ruszyć?
5830:  A, proszę bardzo.
5835:  Ja nie mogę teraz użyć niewidzialności, to jest smutne.
5839:  To jest jak dobre zakończenie w Far Cry 4, gdzie czekasz 10 minut na Pagana, masz koniec gry.
5845:  Technicznie to był spoiler.
5847:  Ale tanie, no w którymś momencie to było bardzo znane, to prawda.
5851:  Ej, to nam zużywa baterie.
5854:  Ja nie wiedziałem, że przeciąganie przeciwników zużywa nam baterie.
5860:  Guni pisze, że obecna wojna wszystkich okropieństwa ma jedną zaletę, że wypchnęła Niemcy z konszachtów biznesowych z Moskwitami.
5869:  Tak, to prawda.
5890:  To prawda.
5892:  Dla mnie to było strasznie deprymujące, jak widziałem tę Merkel ściskającą się z Putinem wiele razy.
5898:  Widzicie, to jest cudowna cecha Deus Exa.
5900:  Przez to, że to jest świat bliskiej przyszłości w zasadzie, nie różniący się wiele od naszego, komentarz polityczny, który zapewnia, jest bardzo aktualny i nie traci na tej aktualności.
5913:  I możemy równocześnie mieć wiatro z farbą.
5917:  Wyobraź sobie, że jesteś brytyjską firmą produkującą farbę, nie?
5921:  I... I zastanawiasz się, ale jak to zrobić, żeby brzmiało to lepiej, nie?
5927:  Nie tam, że paint.
5929:  Le paint!
5931:  By się w francusku brzmiało!
5934:  Brytyjczycy, tak jak my się troszeczkę snobowaliśmy zawsze na angielski, to Brytyjczycy się snobowali na francuski, dlatego jest tak dużo określeń francuskich w języku angielskim.
5942:  Takich, wiecie, elo określeń.
5944:  Le paint!
5945:  Marine Le- Marine Le-Paint.
5957:  Oj, oj, oj.
5961:  Ale mi brakowało tego sexa, Boże.
5973:  Przejmij.
5974:  Fortyfikacji nie zdążymy jeszcze się ufortyfikować.
5977:  Ale tutaj nie ma żadnego magazynu danych do przechwycenia?
5982:  Może jest?
5983:  Może jak to przechwycimy, to coś dostaniemy, nie?
5989:  Nie.
5990:  Kiedyś doczekam się Enderala.
5992:  Kiedyś na pewno.
5993:  Liczy na to Genn Grayman.
5997:  Marine LePaint i Macaron.
5999:  Macaron, Macaron.
6000:  Dlaczego ja to pamiętam?
6002:  Dlaczego ja pamiętam głupie rzeczy?
6004:  To jest pytanie.
6007:  Ale super drzwi.
6010:  Ja myślałem, że moje drzwi są fajne.
6012:  Ja chcę takie drzwi.
6018:  Jako że po francusku, le to ve, to lepaint to dosłownie vepaint.
6022:  To jest Jensen.
6023:  Mamy dostęp do bezpiecznej drogi.
6025:  Jensen, przepraszam, koniec.
6027:  Zrozumiałem.
6028:  O kurwa, czas.
6029:  Wstrzymał się przeciwnik Helo.
6030:  Cześć, Janesku.
6034:  W porządku, Stryjkowca, pozycja i trzymaj się.
6045:  Strzał jeden, w pozycji.
6051:  Strzał dwa, wszystko w porządku.
6053:  Strzał trzy, tak.
6054:  Strzał cztery, w pozycji i trzymaj się, boss.
6055:  Oczy w górę, bezpieczeństwo w górę, chłopaki.
6056:  A to byłoby zabawne, gdyby go śmigłowiec odciął głowę.
6060:  Patrz na twoją cholerną głowę, Halliday.
6064:  Wszyscy się uśmiechnijcie.
6066:  Pięć w pozycji.
6067:  Wszyscy bądźcie brudni.
6068:  Singh ma oczy na Shepard.
6069:  Zabieram cię teraz.
6073:  Szepard?
6074:  Szepard.
6075:  Szepard.
6076:  Boże, teraz wjedzie sandstorm, to jest przepiękne utwór.
6081:  Fragile!
6081:  O!
6106:  Jakie maski genialne.
6108:  Nie pamiętałem tego.
6120:  Czemu?
6121:  Czemu?
6121:  Co tam się dzieje?
6121:  Miller, to nie jest dżin.
6122:  powtarzaj, to nie jest dżin.
6122:  Przejdź po broni, otwórz ogień, otwórz ogień!
6133:  Zgadza się.
6133:  Zróbmy to dla Choppera.
6133:  Dostałeś kawałek?
6134:  Negatywne!
6134:  Negatywne!
6135:  Jesteśmy pod powietrznym ogniem!
6137:  Nie możemy pozwolić Chopperu wyjechać, Jensen!
6141:  Mam nadzieję, że to nie będzie na czas tylko.
6143:  Mask jak z Death Stranding, no!
6146:  Dobrze, moi drodzy, taktyczny zapis.
6148:  Jeszcze John, przed tym jak się zaczął cutscena, wyjaśnia, że angielski był językiem elit w wiekach średnich.
6157:  Francuzki, przepraszam, był językiem elit angielskich w wiekach średnich i stąd to zostało w języku.
6162:  Nie pozwól, żeby śmigłowiec odleciał.
6165:  Czyli jednak.
6170:  Czyli to będzie pewnie na czas Mogą go zabić, masz ograniczony czas Czyli musimy tego Singa chronić, tak?
6185:  Całego Jezus Maria, ja już mam złe przeczucia Dobra, Tabulator Chroni Singa, tak
6196:  No dobrze moi drodzy, no to, no to... O Boziu, Boziu!
6201:  Ale jest muzyka za to.
6214:  Jeden poszedł.
6217:  Dobra.
6222:  Kurczę, nikogo nie widzę.
6223:  Ooo, wszystkich widzę.
6234:  Ej, fajnie byłoby, gdybym mógł zostać w tym trybie.
6236:  Mogę zostać w tym trybie!
6239:  Aha.
6241:  Okej, okej, okej, okej, okej, okej, okej, okej, okej, okej, okej.
6245:  Wczytaj ostatni zapis.
6247:  Trzeba to zrobić sprytniej.
6250:  No właśnie, widoczność jest kiepska.
6252:  Najłatwiej go uratować, jak się go ogłuszy?
6257:  Ej, mądre!
6260:  Nie wpadłem na to.
6265:  No jak jest coś na czas, to tego bardzo nie lubię wtedy, no ale co zrobić.
6273:  Ej, co za biegnij do helikoptera i kończ lewe.
6276:  Przepraszam najmocniej.
6277:  Tutaj trzeba, moi drodzy, raczej.
6283:  Wszystko to ładnie.
6296:  Dobra.
6311:  Dobra.
6315:  F5.
6315:  Wszystko do zrobienia, moi drodzy.
6340:  To co mówicie mam zrobić?
6342:  Ogłuszyć go, tak?
6349:  Czy ja go ogłuszyłem?
6353:  Chyba nie.
6356:  Typie, typie, typie, typie, typie, typie.
6363:  No jest ogłuszony, moi drodzy.
6364:  Jest ogłuszony.
6368:  Teraz nie zginie!
6375:  Zapis.
6380:  Jak to nie on?
6381:  Wyniminowany już, co mówicie?
6386:  Ej, w sumie mógłbym użyć granatu usypiającego.
6391:  Ale chyba już nie muszę.
6393:  Ojej, ale... O, był on, był, był, był.
6400:  Tu jeszcze jest jeden gdzieś.
6402:  Po tej stronie.
6406:  Ojej, za szybko się poruszasz, tysiu.
6407:  Jensen, podchodź, ten kawałek jest w porządku.
6413:  Take two the chopper!
6415:  Gdzie jest chopper?
6416:  Nic nie widzę!
6426:  Dobra, serio, tu jest chopper, naprzeciwko.
6433:  Okej.
6440:  Dobra.
6443:  No dobrze, jestem już, jestem.
6449:  Co mam zrobić?
6452:  Właz otwórz.
6455:  Jest.
6457:  I jest.
6457:  Zrobione.
6458:  Zrobione.
6476:  Śmigłowiec na baterię.
6479:  Teraz mamy autka na baterię, więc wiecie.
6485:  Wszyscy wyeliminowani.
6487:  Litościwie.
6496:  Od artystycznych ojców do prostetycznych ojców.
6498:  Od komputerów molekularnych do komputerów humanicznych.
6500:  Ewolucja kontrolowana, dostępna dla wszystkich.
6507:  Zmierzymy się z maszynami, z komputerem.
6509:  Kiedy to się zakończy, Illuminati nie będą mogli kontrolować mężczyzn i kobiet jak ty.
6514:  Nie, przestań!
6514:  Sceny horroru na ulicach Detroita.
6517:  Kolejna szaleństwo zgromadził mechanicznie zwiększonych ludzi.
6521:  Szanghaj, Los Angeles, Ankara, Dubaj... Ludzie tam śmierdzą.
6525:  Miliony ludzi.
6526:  Szkoda na przetrwających w Panczei została zmniejszona do poziomu rekreacji.
6533:  Republika Czechy prowadzi wielką listę krajów, które prosi o odwołanie swoich ogólnych obywateli.
6540:  To nowy świat, Edwin.
6542:  Biedny o ludzi takich jak my.
6544:  Zbieraj się do bezpiecznej i bezpiecznej sekretarzy.
6549:  Nie myślałaś, że to skończy się tym samym wydarzeniem, prawda?
6552:  Byliśmy wicami!
6554:  To jest wytrzymanie na tragedię, którą nie mogłyśmy kontrolować!
6556:  Kontrolują nas.
6557:  Zbierają prawdziwe informacje.
6558:  Możliwe detonacje!
6558:  Wyglądają jak horrorystyczne!
6570:  Jeszcze raz atak terrorystyczny, w tej chwili w regionie policji.
6572:  Unijny Kancelariusz Bezpieczeństwa atakowało... ...niemiecką inteligencję terrorystyczną i w odpowiednią odpowiedź... ...niemiecką inteligencję terrorystyczną i w odpowiednią odpowiedź... ...niemiecką inteligencję terrorystyczną i w odpowiednią odpowiedź... ...niemiecką inteligencję terrorystyczną i w odpowiednią odpowiedź... ...niemiecką inteligencję terrorystyczną i w odpowiednią odpowiedź... ...niemiecką inteligencję terrorystyczną i w odpowiednią odpowiedź... ...niemiecką inteligencję terrorystyczną i w odpowiednią odpowiedź... ...niemiecką inteligencję terrorystyczną i w odpowiednią odpowiedź... ...niemiecką inteligencję terrorystyczną i w
6594:  Co te wydarzenia w Dubaju nam kosztowały?
6597:  Wiedzieliśmy o ryzykach.
6598:  Jakie asety straciliśmy?
6599:  Wszystkie.
6599:  Ta zimna okazja nie pomogła.
6620:  Ale misja była sukcesem.
6621:  Oczywiście, że twój poziom sukcesu jest wyjątkowy.
6625:  Jednak natura ataku mogłaby działać na naszą przygodę.
6631:  Interpol będzie zaskoczony przez tygodnie, a z naszą kontynuowaną władzą ludzie wreszcie przyjeżdżają.
6639:  Wszyscy jesteśmy w tym w dalszym czasie.
6642:  To nigdy się nie zmieniło.
6644:  To jest Alan fucking Rickman!
6646:  Czy muszę zapytać was o to, jak daleko wyjechaliśmy?
6649:  Ogromny incydent spowodował schizm w społeczeństwie.
6653:  Wszystko jest gorsze niż zaprojektowane i coraz bardziej nieustannie rozwija się codziennie.
6662:  To nie będzie tolerowane.
6663:  Aby uzupełnić sukcesywizmu naszej wizji, muszą być ekscytowane elementy zniszczeń.
6670:  Nikt tu nie zgadza się z tym.
6673:  Ale pozwól mi wyjechać do Nowego Jorku, a ja osobiście zarezerwuję sytuację.
6680:  Możemy już mieć te głosy, które potrzebujemy, by uzupełnić uchwałę humanitarną.
6684:  Bardzo dobrze.
6688:  Stanton, przynajmniej ty.
6693:  Ale Rickman znalazł w 2016.
6695:  Ta gra wtedy wyszła, więc mógł nagrać.
6697:  To mogła być jedna z ostatnich rzeczy jego.
6699:  Już sprawdzam.
6699:  Elizabeth, kontaktuję się później.
6700:  Nie wyjdzie, Lucius, nawet z pieniędzmi.
6711:  Tak.
6711:  Sprawdziłem.
6713:  Alan Rickman, moi drodzy, grał.
6714:  Oczywiście.
6715:  Dlatego przechodzimy z naszą najwyższą strategią.
6721:  Mówiłeś wiele w przeszłości, Huge.
6723:  To jest twoja szansa udostępnienia.
6730:  Wszystko jest w miejscu.
6733:  Możemy inicjować, kiedy chcesz.
6740:  Zabezpieczę twoje komunikacje, Bob.
6743:  Janus wydaje się mieć oczy wszędzie w tych czasach.
6747:  On i jego kolekcja juggernautów... Janus nie będzie problemem.
6751:  Zrobiłem porozumienia.
6753:  Zbudowałem podstawy.
6758:  Teraz czas, by otrzymać uwagę wszystkich.
6762:  Paige, aktywuj tłum.
6778:  Uwielbiam, uwielbiam ten wątek iluminatów.
6780:  Myśmy widzieli raz tę kulę w Pajkusie bodajże.
6787:  Niemal rannych pana wojskarstw tej gry.
6789:  Trzeba będzie to sprawdzić, moi drodzy.
6793:  Zweryfikuję to po streamie.
6797:  Moi drodzy, idziemy do kraju Jezina z Bażin. ...
6812:  Jest lepsza rozwiązanie, Mudex!
6817:  Miller, to Jensen.
6819:  Po prostu wyjeżdżam z samolotu teraz.
6821:  Zrozumiałem.
6822:  Zabieramy, kiedy wejdziesz.
6824:  Przychodzisz do oficjalnego?
6826:  Bez problemu w kontekście.
6827:  Twoje papiery powinny być w porządku.
6829:  Po prostu trzymaj się.
6830:  Miller wyjeżdża.
6836:  Jezus, to co tam muzycznie i graficznie, ooo jeszcze to zrobili, o Boże kocham.
6844:  Ej, ta Praga lepiej wygląda teraz niż w 2016.
6848:  Pożyłowała mojego kompa.
6851:  Ło Boziu.
6855:  Ja miałem kraszę Froggatt, no, miałem.
6869:  Ma'am?
6869:  Serio?
6869:  Mogłabyś iść z Sweetie.
6870:  Daj mu wiadomość o Tobie.
6871:  Tak.
6871:  Cieszę się, że jesteś w porządku, Adam.
6873:  Nasza zabawa brzmiła zbyt źle.
6874:  To nie było coś, czego się spodziewałem.
6876:  Czy masz jakąś wiedzę, kto nas strzelił?
6880:  Jestem pewna, że twoja obsługa wydarzyła coś.
6883:  I że to nie będzie to, co znalazła kolekcja Juggernautów.
6894:  To trochę dziwne, nie myślisz?
6897:  Interpol wysyłał twoją drużynę, pragną drużynę do Dubaju w pierwszym miejscu?
6900:  Miller powiedział, że skręciły.
6901:  W ostatniej chwili nie wiedzieliśmy.
6903:  Jesteśmy jedyną drużyną, która jest dostępna.
6907:  Tak, no... To kłopot.
6912:  Lepiej ruszajmy.
6916:  Współpraca zajmuje się działaniami każdego z dywizji task force, odkąd jesteśmy jednym.
6920:  Mamy drużynę w Omanie, które zajmuje się działaniami dużo szybciej niż wy.
6923:  Więc dlaczego my?
6924:  Nie wiem.
6924:  Jeśli task force znajduje się na froncie Illuminati, tak jak wszyscy oczekujemy, to nie ma sensu wysłać go na zabójstwo.
6936:  Zresztą chcielibyśmy, żeby nasza drużyna widziała coś.
6940:  Oficjalnie.
6945:  Ja bym się bał, mądroważ tej gry to tchować, wiesz?
6951:  U-dum...
6971:  Wszyscy patrzą na ich łokcie.
6972:  Zaskakujący ogs, jak my, powtarza ich znowu.
6975:  Ktoś prawdopodobnie to zrobi.
6977:  Trzymają się ludzi tak długo, że zaczynają działać jak zwierzęta.
6981:  Mówisz tak, jakby nie mogliśmy nic zrobić, by to zatrzymać.
6985:  Już to próbowałem, dwa lata temu.
6986:  Nie działało tak dobrze.
6988:  Więc co?
6989:  Mówisz, że powinniśmy po prostu oddać się?
6992:  Pozwolić wytrwałości i niepokój?
6993:  Co to za cholera?
6995:  Który twór na kanał uważam za najlepszy?
6997:  Chyba Tension Rising, najbardziej go lubię.
7000:  Jest przepiękny.
7000:  Ten, który teraz gra akurat.
7023:  Najlepsze polskie miasto dla cyberpunka?
7025:  Ciężkie pytanie.
7028:  Jezu, Katowice.
7031:  A będzie kontrowersyjnie.
7032:  Ale tak, tam jest, tam jest, tam mogło, albo Wrocław.
7035:  Wrocław z uwagi na te słynne tunele.
7039:  Łódź już jest cyberpunkowa.
7040:  Znaczy, jak, wiecie, ta biedne, biedne dolne Pientrahenszy.
7049:  A nie, Łódź faktycznie też.
7050:  Jeśli masz rację o Dubaju, o tym, że Illuminati potrzebuje twojego drużyny, to musimy się dowiedzieć dlaczego.
7056:  Natomiast z europejskich?
7057:  Berlin!
7058:  Jezu, ja ojo, Boże, drogi, ja bym strasznie chciał, żeby pakał w Berlinie.
7061:  Miller był.
7063:  Ale to prawdopodobnie przychodziło z kogoś wyższego.
7068:  To nie oznacza, że nie jest w tym.
7070:  Kiedyś słyszałeś o NSM?
7072:  Prywatność cyberprzestrzeni.
7074:  To Joanna to tak, film jest bez schematów.
7077:  Oho.
7077:  Są i terroryści.
7115:  Popatrzcie, a Warszawa jest zapisana tak jak należy.
7118:  Warsaw, bo to jest obce terytorium.
7121:  Ale Katowice i Kraków są.
7123:  Proszę bardzo.
7127:  Po polsku, tak jak należy.
7130:  Warsaw oczywiście będzie kosmopolitycznie.
7134:  Czesi wiedzą co robić, tak.
7142:  Czy zawsze w grach musi być rzyganie?
7145:  Przecież nie ma powodu, żeby on rzygał, skoro był właśnie wybuch.
7156:  Moi drodzy, Kratos zginął.
7160:  Nic... Nic się nam nie udało zrobić, wszystko na marne.
7166:  Tylko Adam Jamsen może uratować Kratosa.
7178:  To nie był Kratos.
7190:  Jezu, jaka scena.
7193:  W ogóle jaki kadr.
7197:  Nietypowy.
7206:  No ciary, niesamowite.
7208:  Nie spodziewałem się tego.
7211:  Let it go.
7211:  Alex, to Adam.
7222:  Hej, brzmi jak kurwa.
7226:  Jak się czujesz?
7227:  Trochę gruby, ale... Będę w porządku.
7229:  Jesteś w porządku?
7236:  Tak, tak, w porządku.
7239:  Przeżyłam najgorsze.
7241:  O Jezu, jak zniszczone jest to myślenie, co?
7243:  Zgadza mi się, że moje systemy się trochę zmęczą, więc muszę się sprawdzić.
7248:  Jeśli chcesz się spotkać, czy... Co?
7250:  Nie, nie, nie, w porządku, mężczyzna.
7251:  Ty tylko zajmij się sobą.
7253:  Ta dziewczyna jest ciężka.
7254:  Daj mi telefon, kiedy będziesz używana, w porządku?
7255:  W porządku, zrobię to.
7257:  Mówię ci wkrótce.
7259:  Oczywiście, że to jest lepsze niż amnezja, przynajmniej diegetycznie jest uzasadnione to, że zostaliśmy uszkodzeni w jakikolwiek sposób.
7265:  Super.
7267:  Roślina doniczkowa.
7268:  No więc rośliny doniczkowe generalnie u mnie... Czemu nie mogę tego rzucić?
7276:  Rośliny doniczkowe u mnie niestety mają ten problem,
7284:  Że nie są w stanie przetrwać.
7294:  Jakie cudownie głupie.
7296:  O Boże.
7297:  O, jaka szafa!
7299:  To jest szafa gdańska.
7301:  Pozdrowienia dla gdańszczan.
7302:  Co to jest za książka?
7303:  A book about learning to let it go.
7307:  No, Adamowi by się to przydało.
